date,measure,value
2022-11-22,cases_avg7_pc,0.12697142531642644
2022-11-22,deaths,1079616
2022-11-22,deaths_avg7_pc,8.83418877431903e-4
2022-11-23,cases,97087750
2022-11-23,cases_avg7_pc,0.141353519301886
2022-11-23,deaths,1080580
2022-11-23,deaths_avg7_pc,0.0010840186519542
2022-11-24,cases,97122385
2022-11-24,cases_avg7_pc,0.12039192601643584
2022-11-24,deaths,1080717
2022-11-24,deaths_avg7_pc,9.605393091057032e-4
2022-11-25,cases,97148103
2022-11-25,cases_avg7_pc,0.11007858469304736
2022-11-25,deaths,1080936
2022-11-25,deaths_avg7_pc,8.331606185883029e-4
2022-11-26,cases,97149293
2022-11-26,cases_avg7_pc,0.10964922318861628
2022-11-26,deaths,1080936
2022-11-26,deaths_avg7_pc,8.318608360320029e-4
2022-11-27,cases,97154086
2022-11-27,cases_avg7_pc,0.11080776270713168
2022-11-27,deaths,1080950
2022-11-27,deaths_avg7_pc,8.37926487961403e-4
2022-11-28,cases,97212015
2022-11-28,cases_avg7_pc,0.1169947276751197
2022-11-28,deaths,1081139
2022-11-28,deaths_avg7_pc,8.49624530968103e-4
2022-11-29,cases,97259194
2022-11-29,cases_avg7_pc,0.12179222509042303
2022-11-29,deaths,1081447
2022-11-29,deaths_avg7_pc,7.933006201951028e-4
2022-11-30,cases,97368637
2022-11-30,cases_avg7_pc,0.12169734096381311
2022-11-30,deaths,1081897
2022-11-30,deaths_avg7_pc,5.706045422157021e-4
2022-12-01,cases,97467259
2022-12-01,cases_avg7_pc,0.1494204031071359
2022-12-01,deaths,1082579
2022-12-01,deaths_avg7_pc,8.067317066102028e-4
2022-12-02,cases,97536320
2022-12-02,cases_avg7_pc,0.16819922821970626
2022-12-02,deaths,1082986
2022-12-02,deaths_avg7_pc,8.88184746805003e-4
2022-12-03,cases,97539725
2022-12-03,cases_avg7_pc,0.1691589010071078
2022-12-03,deaths,1082997
2022-12-03,deaths_avg7_pc,8.929506161781031e-4
2022-12-04,cases,97542653
2022-12-04,cases_avg7_pc,0.1683508695179413
2022-12-04,deaths,1082997
2022-12-04,deaths_avg7_pc,8.868849642487032e-4
2022-12-05,cases,97595790
2022-12-05,cases_avg7_pc,0.16627468351467808
2022-12-05,deaths,1083181
2022-12-05,deaths_avg7_pc,8.84718659988203e-4
2022-12-06,cases,97643655
2022-12-06,cases_avg7_pc,0.16657190045921869
2022-12-06,deaths,1083646
2022-12-06,deaths_avg7_pc,9.527406137679032e-4
2022-12-07,cases,97792244
2022-12-07,cases_avg7_pc,0.18353232977552536
2022-12-07,deaths,1084575
2022-12-07,deaths_avg7_pc,0.0011602725619238
2022-12-08,cases,97939478
2022-12-08,cases_avg7_pc,0.2045940063178106
2022-12-08,deaths,1086065
2022-12-08,deaths_avg7_pc,0.0015103473304206
2022-12-09,cases,97971215
2022-12-09,cases_avg7_pc,0.18842297827403015
2022-12-09,deaths,1086349
2022-12-09,deaths_avg7_pc,0.0014570562456123
2022-12-10,cases,97974544
2022-12-10,cases_avg7_pc,0.18839005044927057
2022-12-10,deaths,1086357
2022-12-10,deaths_avg7_pc,0.001455756463056
2022-12-11,cases,97978332
2022-12-11,cases_avg7_pc,0.18876265478207657
2022-12-11,deaths,1086357
2022-12-11,deaths_avg7_pc,0.001455756463056
2022-12-12,cases,98031651
2022-12-12,cases_avg7_pc,0.1888415082571588
2022-12-12,deaths,1086542
2022-12-12,deaths_avg7_pc,0.0014561897239081
2022-12-13,cases,98080592
2022-12-13,cases_avg7_pc,0.1893076969340184
2022-12-13,deaths,1087003
2022-12-13,deaths_avg7_pc,0.0014544566804997
